id,ranking,company_name,city,country,current_employees,last_employees,employee_growth,founded,total_funding,Industry,Points,valuation,Industry_Group,description
313791,198,Zoom Drain,Philadelphia,United States,200,180,11.33,1995.0,,Consumer,881,,Consumer Goods,"At Zoom Drain, sewers & drains are our specialty! We’re proud to be the name to trust for fast, reliable solutions. Call today for drain and sewer cleaning services!
In short, this company was founded in 1995 in United States. It has grown by 11% and currently has 200 employees. It also focuses on the Consumer Goods industry, specializing in Consumer."
93165,199,Dor Technologies,San Francisco,United States,146,21,606.25,2015.0,15000000.0,Retail,879,,Shopping,"Meet the world’s first thermal sensing, battery-operated people counter. Grow your retail business by understanding your in-store traffic, peak hours, conversion rates and marketing effectiveness. Buy Now Book a Demo
In short, this company was founded in 2015 in United States. It has grown by 606% and currently has 146 employees. This company has raised $15,000,000 so far. It also focuses on the Shopping industry, specializing in Retail."
1012982,200,Realty of America,Berwyn,United States,438,58,653.66,2024.0,,Real Estate,872,,Real Estate,"REALTY OF AMERICA is a nationwide real estate brokerage founded on the principles of agent empowerment, community, and innovation. Built by industry leaders with a shared vision for success, ROA redefines the real estate experience by equipping agents with top-tier resources, technology, and support. Our unique agent-first model allows real estate professionals to thrive in an environment that promotes growth, collaboration, and inclusivity. With a commitment to fostering long-term success, ROA ensures that every agent has the tools to excel while maintaining a focus on community building and service excellence across the country.
In short, this company was founded in 2024 in United States. It has grown by 653% and currently has 438 employees. It also focuses on the Real Estate industry, specializing in Real Estate."
986372,201,MagicSchool AI,Denver,United States,188,52,266.67,2023.0,62900000.0,AI,872,,Artificial Intelligence,"The most loved, secure, and trusted AI platform for educators and students. Teachers sign up free Schools learn more
In short, this company was founded in 2023 in United States. It has grown by 266% and currently has 188 employees. This company has raised $62,900,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
461141,202,Waste Resource Management,Houston,United States,131,19,588.24,2011.0,,Facilities,871,,Real Estate,"Waste Resources Management (WRM) is a vertically integrated environmental services company that owns and operates a portfolio of companies focused on the processing, recycling, and/ or transport of liquid waste. Grease Trap Waste serves as the nexus waste stream managed by WRM companies with other premium liquid waste streams managed on a market-by-market basis in order to maximize operational efficiency and profitability in each market. WRM provides ancillary services such as hydro jetting, trap replacement and repair, and other plumbing services in order to maintain the best possible customer experience. Through its operating companies, WRM serves over 10,000 clients including restaurants, grocery stores, hotels / casinos, prisons, stadiums, hospitals, school districts, and commercial car washes. WRM recycles certain waste streams into renewable energy feedstocks, compost and soil amendments, animal feed and animal health compounds, and dust control products. Our portfolio companies share three things in common: Exceptional Customer Service, Around the Clock Response, and a Commitment to Sustainability.
In short, this company was founded in 2011 in United States. It has grown by 588% and currently has 131 employees. It also focuses on the Real Estate industry, specializing in Facilities."
350005,203,Nomagic,Warsaw,Poland,137,133,2.52,2017.0,85100000.0,AI,870,,Artificial Intelligence,"Nomagic’s AI powered robots are designed to streamline warehouse operations, delivering intelligent solutions for the world's leading retailers, manufacturers and logistics companies. We solve the automation challenges of the future, today. Solutions Technology
In short, this company was founded in 2017 in Poland. It has grown by 2% and currently has 137 employees. This company has raised $85,100,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
1025106,204,Tyme,Singapore,Singapore,137,133,3.7,2019.0,34500.0,Finance,870,,Financial,"Tyme Group is a multi-country digital banking group, focused on serving consumers and SMEs in emerging markets. Headquartered in Singapore, with a technology and product development hub in Vietnam, Tyme designs, builds, and operates digital banks for the mass market, providing access to affordable, quality financial services for consumers and small businesses across the economic spectrum. Across the Group, Tyme now serves almost 12 million customers.
In short, this company was founded in 2019 in Singapore. It has grown by 3% and currently has 137 employees. This company has raised $34,500 so far. It also focuses on the Financial industry, specializing in Finance."
101428,205,Placer.ai,Santa Cruz,United States,878,871,0.83,2013.0,241000000.0,AI,869,1450000000.0,Artificial Intelligence,"Make smarter real estate decisions and close more deals with Placer.ai's location intelligence and foot traffic insights.
In short, this company was founded in 2013 in United States. It has grown by 0% and currently has 878 employees. This company has raised $241,000,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
101008,206,Creatio,Boston,United States,983,846,16.23,2014.0,,Tech Services,866,1200000000.0,Software,"Create applications and automate enterprise workflows without a line of code and with a maximum degree of freedom. Learn more about Creatio No-code platform.
In short, this company was founded in 2014 in United States. It has grown by 16% and currently has 983 employees. It also focuses on the Software industry, specializing in Tech Services."
489701,207,MoneyHash,San Francisco,United States,47,36,32.26,2020.0,13000000.0,Finance,865,,Financial,"Africa and Middle Eastâs first all-in-one flexible payment orchestration and revenue operations platform that covers all of your payment needs. We help you build, optimize, and scale your payment infrastructure at any stage of growth.
In short, this company was founded in 2020 in United States. It has grown by 32% and currently has 47 employees. This company has raised $13,000,000 so far. It also focuses on the Financial industry, specializing in Finance."
233168,208,Clarion Partners,New York,United States,481,476,1.08,2011.0,,Fintech,857,,Financial,"Clarion Partners is one of the largest real estate investment companies in the world, working to identify and leverage the true drivers of long-term value in real estate.
In short, this company was founded in 2011 in United States. It has grown by 1% and currently has 481 employees. It also focuses on the Financial industry, specializing in Fintech."
